imei,first_sent_date,last_sent_date,send_count_total,send_count_ok,send_count_err,last_status,last_http_code,last_txid,last_command,last_days_disconnected,vin_last,empresa_last,patente_last,iccid_last,delivery_status,delivery_note,delivery_checked_at_utc
867162027872605,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,WDB932315K0254360,ASOCIACION INDIGENA DE COPAQUIRE,PFXP76,,,,
865413056252249,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,3AKJHHDR1MSMV3937,SERVICIO DE AUTOTRANSPORTE PUBLICO FEDERAL DE CARGA,43BC8S,,,,
869671070589831,2026-02-18,2026-02-18,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231S0761465,100% EQUIPADOS,0761465,,,,
863457051076659,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1T964026P0638569,GRUPO MPM,SWVG38,,,,
869671070597677,2026-02-18,2026-02-24,7,7,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",21.0,W1T964231S0766646,STOCK,766646,,,,
869671072171489,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1T964231T0818737,INCOLUR (CM),VDTY-59,,,,
863457050629151,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1T964231P0589603,CONPAX MAQUINARIAS,SDTP78,,,,
868589060418103,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1V907645SP715006,ZUBLIN,715006,,,,
863457050228376,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1T964026P0638612,GRUPO MPM,SWVG49,,,,
868589060348839,2026-02-18,2026-02-19,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T964231S0776862,TREKRENTAL,TVYD-53,,,,
867162027900596,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1T964231P0592203,BESALCO MINERIA,SDCV.24,,,,
869671070585292,2026-02-18,2026-02-20,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,W1T964231P0640708,EMIN,SVFD-52,,,,
867162029313236,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,ASVRT135CRDF01337,SI AUSTRAL LTDA.,F01337,,,,
867162029093036,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,WDB964231L0392531,INCOLUR (CM),LXCY-46,,,,
869671070585227,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,JL6CJH6A3SK005703,F&E SPA,K005703,,,,
863457052209044,2026-02-18,2026-02-23,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,W1T964231R0697842,GRUPO MPM,TGCZ13,,,,
863457050283959,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1T964026P0638607,GRUPO MPM,SVYR27,,,,
863457051129268,2026-02-18,2026-02-23,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,W1T964026P0638104,GRUPO MPM,SWVG20,,,,
869671072165093,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,9BM634013TB392122,DIVEMOTOR COLOMBIA,B392122,,,,
867162029481926,2026-02-18,2026-02-25,8,8,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",22.0,W1T964016M0434742,CSI,PHLF86,,,,
863457051711818,2026-02-19,2026-02-25,7,7,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",21.0,W1T964231R0671017,GRUPO MPM,TCSL41,,,,
863457051668232,2026-02-19,2026-02-25,7,7,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",21.0,9BM634074RB319271,TURBUS,SZZB77,,,,
863457052207535,2026-02-19,2026-02-24,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,W1T964231R0721021,GRUPO MPM,THYC71,,,,
863457050229945,2026-02-19,2026-02-25,7,7,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",21.0,W1T964231P0641225,RENTAMAQ,SRJZ25,,,,
863457051732376,2026-02-19,2026-02-20,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T964216R0662331,IMOPAC,662331,,,,
869671070590466,2026-02-19,2026-02-19,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9BM958260SB399817,100% EQUIPADOS,B399817,,,,
869671072163197,2026-02-19,2026-02-25,7,7,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",21.0,JL6BGG6A1SK002304,100% EQUIPADOS,SK002304,,,,
868589060163402,2026-02-19,2026-02-21,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,9536R8266RR071420,CSI,TPPF64,,,,
869671070576911,2026-02-19,2026-02-25,7,7,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",21.0,3AKJHPDV1PSUD5445,SOTRASER S A,UD5445,,,,
868589060188250,2026-02-19,2026-02-25,7,7,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",21.0,9BM958154RB333163,GRUPO VENTAS TECNICAS,333163,,,,
869671070578909,2026-02-19,2026-02-19,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9BM958441PB302650,100% EQUIPADOS,B302650,,,,
865413056250623,2026-02-19,2026-02-19,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,MEC0574P8SP071869,100% EQUIPADOS,P071869,,,,
869671070587009,2026-02-19,2026-02-19,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231S0811496,100% EQUIPADOS,0811496,,,,
868589060372417,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,W1T964231S0759107,STOCK,759107,,,,
863457051703070,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,W1T964231R0710678,TREKRENTAL,TDYV89,,,,
869671070593403,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,JL6BHG6A3SK000308,100% EQUIPADOS,K000308,,,,
863457050567856,2026-02-20,2026-02-20,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231P0604960,TREKRENTAL,SKDS44,,,,
869671070576739,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,9BM634016SB390210,STOCK CHILE - BUSES & VANS,B390210,,,,
868589060433367,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,W1T964231S0775215,TREKRENTAL,TLPG-12,,,,
868589060407544,2026-02-20,2026-02-23,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,JL6BHG6A0SK000251,BEAGLE SERVICIOS DE INGENIERIA Y CONSTRUCCION LIMITADA,000251,,,,
863457050647658,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,9BM634074RB339617,DIVEMOTOR PERU,CPF-448,,,,
863457050650306,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,W1T964231P0588502,VILICIC,588502,,,,
867162027568393,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,WDB964231L0390577,INCOLUR (CM),LVHK-55,,,,
869671070575657,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,9BM634016SB393526,STOCK CHILE - BUSES & VANS,B393526,,,,
867162027841857,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,9BM634011NB207569,VIGGO (CM),4952,,,,
869671070596992,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,JL6CLH6A2SK006917,PESCO RENTAL,VGRL19,,,,
869671070595556,2026-02-20,2026-02-23,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,9BM958264SB363961,100% EQUIPADOS,B363961,,,,
865413053144118,2026-02-20,2026-02-25,6,6,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",20.0,LSH14C4C8RA040137,GERENCIA GRUPO CONDOR,AARM938,,,,
869671070583057,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,MEC0444P0SP073746,STOCK,P073746,,,,
863457051078960,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T963424P0646746,TRANSPORTES SANTA ANGELA,646746,,,,
869671072169103,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T964231S0801223,SCHWAGER SERVICE S.A.,VFJK33,,,,
867162027846344,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T964231P0589472,CONPAX MAQUINARIAS,SLCL92,,,,
867162027572247,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,3AKJHPDV1KSKR7984,AGREDUCAM RANCAGUA (CM),LVYJ94,,,,
869671070595069,2026-02-21,2026-02-24,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231S0793312,INCOLUR (CM),TZGK-59,,,,
869671072167487,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T964231S0761063,100% EQUIPADOS,0761063,,,,
863457051686366,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T963403P0646782,TRANSPORTISTAS CALICHE,646782,,,,
869671072166851,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,JL6CJH6A4SK002616,100% EQUIPADOS,K002616,,,,
863457051702320,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T964231P0668177,RENTAMAQ,668177,,,,
863457050641438,2026-02-21,2026-02-22,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T964231P0623397,KOMATSU (CM),SKWF76,,,,
869671070575285,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,9BM958078RB342623,100% EQUIPADOS,B342623,,,,
863457052205778,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T964231R0719235,INCOMEC SPA,719235,,,,
869671070590938,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T964231 P0634515,JRC SPA,SPXV41,,,,
869671070581531,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,9BM958164SB395589,INGENIERIA ELECTRICA TEMUCO LIMITADA,B395589,,,,
865413057012089,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,MEC0444P7SP072741,STOCK,P072741,,,,
863457052208830,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T963425PB295069,MARIO OSORIO Y CIA,TJSZ85,,,,
863457051761045,2026-02-21,2026-02-25,5,5,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",19.0,W1T964231RB318404,BESALCO MINERIA,318404,,,,
863457051062279,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231R0676694,GRUPO MPM,TBSW17,,,,
863457051714267,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231R0685172,GRUPO MPM,TDCC24,,,,
869671072171232,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,9BM958260SB401743,100% EQUIPADOS,B401743,,,,
868589060181081,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,9BM634016RB353206,GERENCIA BUSES & VANS,353206,,,,
863457051758397,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231R0670220,GRUPO MPM,TBSV83,,,,
868589060682674,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231S0797953,STOCK,0797953,,,,
867162027953785,2026-02-22,2026-02-22,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231P0571305,BESALCO ARRIENDA,SDPP-44,,,,
863238070321064,2026-02-22,2026-02-24,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,JL6BGG6AXTK000505,100% EQUIPADOS,K000505,,,,
863457052212014,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231R0716677,GRUPO MPM,TGCZ16,,,,
863457051060976,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231R0674589,GRUPO MPM,TBSV78,,,,
863457051086575,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231R0671015,GRUPO MPM,TBST64,,,,
869671070595697,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,JL6CLH6A8SK006372,100% EQUIPADOS,TZZV55,,,,
868589060649939,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,W1T964231T0833933,TREKRENTAL,VKDH50,,,,
868589060655001,2026-02-22,2026-02-22,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964216T0837138,STOCK,0837138,,,,
869671070574734,2026-02-22,2026-02-25,4,4,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18.0,JL6AFE6A5RK003923,100% EQUIPADOS,K003923,,,,
863457050648771,2026-02-23,2026-02-25,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,W1T964231P0596102,KOMATSU (CM),SGTL65,,,,
867162029781366,2026-02-23,2026-02-25,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,W1T964231N0500594,ASOCIACIÓN SALLIHUINCA,PSTS71,,,,
863457050154192,2026-02-23,2026-02-25,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,JL6CJH6A9TK000569,100% EQUIPADOS,TK000569,,,,
863238070319100,2026-02-23,2026-02-25,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,JL6CLH6A4SK006918,100% EQUIPADOS,K006918,,,,
867162025946617,2026-02-23,2026-02-25,3,3,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",17.0,WDB963403J0217364,TRANSPORTES CAVALIERI (CM),LBTS65,,,,
869671070592488,2026-02-23,2026-02-23,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,3AKJHPDV9PSUD5547,SOTRASER S A,SUD5547,,,,
863238070328234,2026-02-24,2026-02-24,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9BM968403TB416417,GERENCIA CAMIONES,VBVL89,,,,
869671070594690,2026-02-24,2026-02-24,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231S0784665,STOCK,0784665,,,,
863457051696563,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,9BM958441PB297465,TRANSPORTES RINCONADA SPA,THFW-76,,,,
869671070587744,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T964231S0765999,RD RENTAL,TSPR72,,,,
869671070582851,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T963425P0655307,TRANSPORTES BRETTI (CM),TPSK33,,,,
869671070583685,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,9BM958260SB401919,100% EQUIPADOS,B401919,,,,
869671072171570,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,9BM958264SB402396,100% EQUIPADOS,B402396,,,,
869671072167693,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T963425SB399047,100% EQUIPADOS,B399047,,,,
868589060333195,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,3AKJHPDV6PSNM9056,TRANSPORTES PIZARRO E HIJOS SPA,TKFC80,,,,
863238070320132,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,9BM634016TB406937,STOCK CHILE - BUSES & VANS,B406937,,,,
869671070585698,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,JL6BHG6A0TK000042,100% EQUIPADOS,K000042,,,,
863457050646874,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T964216P0614534,TREKRENTAL,SPCR71,,,,
863457052211826,2026-02-24,2026-02-24,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9BM958441PB292052,TRANSPORTES RINCONADA SPA,THFW-78,,,,
863457052204573,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,9BM958170RB338071,SOCIEDAD DE ASMECO INGENIERIA,TJWZ59,,,,
863457051711909,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,9BM958174RB344422,SOCIEDAD DE ASMECO INGENIERIA,344422,,,,
869671070587793,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,3AKJHPDV4PSUD5441,100% EQUIPADOS,UD5441,,,,
869671070584246,2026-02-24,2026-02-24,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9BM958154SB374770,100% EQUIPADOS,B374770,,,,
863457052205711,2026-02-24,2026-02-25,2,2,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16.0,W1T964231R0722346,BESALCO CONSTRUCCIONES S.A,722346,,,,
863457051757647,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9BM958156PB305418,RD RENTAL,TCBK13,,,,
